arxiv_id	title	date	categories	primary_category	url	pop_rel	nn_sim	judged	novelty	fused	needle
2605.25224	Multi-Objective Optimisation with Oscillatory Dynamics in Spontaneous and Decision Spiking Neural Networks	2026-05-24	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.25224			False			False
2605.25242	C3P: Contrastive promoter-protein pretraining yields representations capturing bacterial gene regulation	2026-05-24	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.25242			False			False
2605.25278	Exact Variance and Fano Factor for Arbitrary Level Crossings in Stationary Gaussian Processes	2026-05-24	eess.SP;math.PR;physics.stat-mech;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.25278			False			False
2605.25295	Accelerated Simulation Algorithms for Extreme First-Passage Problems with General Emission Profiles	2026-05-24	math.PR;physics.stat-mech;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.25295			False			False
2605.24913	Explainable Multi-Task Retinal Imaging Reveals Microvascular Signals for Systemic Risk Stratification in Type 2 Diabetes: A Pilot Study	2026-05-24	cs.AI;eess.IV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24913			False			False
2605.24999	Interpretation, Learning, and Empathy as One Constraint: A Residual-Adequacy Architecture with Accountable Abstention	2026-05-24	cs.AI;cs.MA;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24999			False			False
2605.25050	Multimodality Stacking with Blockwise missing values and application to the PIONeeR biomarkers study for prediction of resistance to immunotherapy	2026-05-24	cs.LG;q-bio.QM;stat.AP;stat.ML	q-bio.QM	https://arxiv.org/abs/2605.25050			False			False
2605.25079	Trans-dimensional Bayesian model averaging for $^{13}$C-based metabolic flux analysis: Evidence-based flux inference under structural model uncertainty	2026-05-24	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.25079			False			False
2605.25155	Automated multi-dataset INST $^{13}$C metabolic flux analysis at microliter scale reveals robust fluxes but variable metabolite pools in $Corynebacterium~glutamicum$	2026-05-24	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.25155			False			False
2605.25174	Growing a Neural Network in Breadth, Depth, and Time	2026-05-24	cs.LG;cs.NE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.25174			False			False
2605.25214	A Quantum-Analogue Formalism for Modeling Supraliminal Information Processing	2026-05-24	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.25214			False			False
2605.25224	Multi-Objective Optimisation with Oscillatory Dynamics in Spontaneous and Decision Spiking Neural Networks	2026-05-24	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.25224			False			False
2605.25242	C3P: Contrastive promoter-protein pretraining yields representations capturing bacterial gene regulation	2026-05-24	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.25242			False			False
2605.25278	Exact Variance and Fano Factor for Arbitrary Level Crossings in Stationary Gaussian Processes	2026-05-24	eess.SP;math.PR;physics.stat-mech;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.25278			False			False
2605.25295	Accelerated Simulation Algorithms for Extreme First-Passage Problems with General Emission Profiles	2026-05-24	math.PR;physics.stat-mech;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.25295			False			False
2605.25079	Trans-dimensional Bayesian model averaging for $^{13}$C-based metabolic flux analysis: Evidence-based flux inference under structural model uncertainty	2026-05-24	q-bio.QM;stat.AP;stat.CO;stat.ME	q-bio.QM	https://arxiv.org/abs/2605.25079			False			False
2605.25079	Trans-dimensional Bayesian model averaging for $^{13}$C-based metabolic flux analysis: Evidence-based flux inference under structural model uncertainty	2026-05-24	q-bio.QM;stat.AP;stat.CO;stat.ME	q-bio.QM	https://arxiv.org/abs/2605.25079			False			False
2605.25050	Multimodality Stacking with Blockwise missing values and application to the PIONeeR biomarkers study for prediction of resistance to immunotherapy	2026-05-24	cs.LG;q-bio.QM;stat.AP;stat.ML	q-bio.QM	https://arxiv.org/abs/2605.25050			False			False
2605.25050	Multimodality Stacking with Blockwise missing values and application to the PIONeeR biomarkers study for prediction of resistance to immunotherapy	2026-05-24	cs.LG;q-bio.QM;stat.AP;stat.ML	q-bio.QM	https://arxiv.org/abs/2605.25050			False			False
2605.24370	GEESE: Genotype-aware End-to-End Spatio-temporal Embedding for Behavioral Phenotyping	2026-05-23	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24370			False			False
2605.24489	TIGER: Text-Informed Generalized Enzyme-Reaction Retrieval	2026-05-23	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.24489			False			False
2605.24520	AnnotateMissense: a genome-wide annotation and benchmarking framework for missense pathogenicity prediction	2026-05-23	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.24520			False			False
2605.24523	MindAlign: Bridging EEG, Vision, and Language for Zero-Shot Visual Decoding	2026-05-23	cs.CL;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24523			False			False
2605.24524	What Are We Actually Decoding? Source Attribution for Non-Invasive Brain-to-Language Retrieval	2026-05-23	cs.CL;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24524			False			False
2605.24585	Word Class Representations Spontaneously Emerge from Successor Representations Trained on Natural Language	2026-05-23	cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24585			False			False
2605.24706	MetaboKG: An Analysis-centric Knowledge Graph Framework for Untargeted Metabolomics	2026-05-23	cs.DB;q-bio.BM;q-bio.MN	q-bio.BM	https://arxiv.org/abs/2605.24706			False			False
2605.24370	GEESE: Genotype-aware End-to-End Spatio-temporal Embedding for Behavioral Phenotyping	2026-05-23	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24370			False			False
2605.24489	TIGER: Text-Informed Generalized Enzyme-Reaction Retrieval	2026-05-23	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.24489			False			False
2605.24520	AnnotateMissense: a genome-wide annotation and benchmarking framework for missense pathogenicity prediction	2026-05-23	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.24520			False			False
2605.24523	MindAlign: Bridging EEG, Vision, and Language for Zero-Shot Visual Decoding	2026-05-23	cs.CL;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24523			False			False
2605.24524	What Are We Actually Decoding? Source Attribution for Non-Invasive Brain-to-Language Retrieval	2026-05-23	cs.CL;cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24524			False			False
2605.24585	Word Class Representations Spontaneously Emerge from Successor Representations Trained on Natural Language	2026-05-23	cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.24585			False			False
2605.24706	MetaboKG: An Analysis-centric Knowledge Graph Framework for Untargeted Metabolomics	2026-05-23	cs.DB;q-bio.BM;q-bio.MN	q-bio.BM	https://arxiv.org/abs/2605.24706			False			False
2606.05206	Ontology-constrained multi-LLM scoring of hypothesis support in the predictive processing literature	2026-05-23	cs.AI;q-bio.NC;stat.AP	q-bio.NC	https://arxiv.org/abs/2606.05206			False			False
2606.05206	Ontology-constrained multi-LLM scoring of hypothesis support in the predictive processing literature	2026-05-23	cs.AI;q-bio.NC;stat.AP	q-bio.NC	https://arxiv.org/abs/2606.05206			False			False
2605.24370	GEESE: Genotype-aware End-to-End Spatio-temporal Embedding for Behavioral Phenotyping	2026-05-23	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24370			False			False
2605.24370	GEESE: Genotype-aware End-to-End Spatio-temporal Embedding for Behavioral Phenotyping	2026-05-23	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24370			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23122	Beyond Neural Activity Prediction: Probing Latent Representations in Mouse V1 Digital Twins	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23122			False			False
2605.23126	Asymptotic Counting of Binary Phylogenetic Networks	2026-05-22	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.23126			False			False
2605.23161	Abstract relational structures in models of biology	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23161			False			False
2605.23164	Tread lightly interpreting group differences in genetic risk	2026-05-22	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.23164			False			False
2605.23169	PRAXIS: Case-distilled and code-verified AI agents for biological research	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23169			False			False
2605.23521	Population-Specific Genetic and Non-Genetic Influences on Sleep Traits and Health Outcomes	2026-05-22	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.23521			False			False
2605.23669	Geometric Origin of Exact Mean-Field Reductions: M{ö}bius Symmetry and the Lorentzian Ansatz	2026-05-22	physics.bio-ph;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23669			False			False
2605.23745	On the Design of an Analog-Dyadic Converter CRN	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23745			False			False
2605.23877	Particle Image Velocimetry of 3D printed vascular fluidic phantom devices	2026-05-22	physics.flu-dyn;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23877			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23122	Beyond Neural Activity Prediction: Probing Latent Representations in Mouse V1 Digital Twins	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23122			False			False
2605.23126	Asymptotic Counting of Binary Phylogenetic Networks	2026-05-22	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.23126			False			False
2605.23161	Abstract relational structures in models of biology	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23161			False			False
2605.23164	Tread lightly interpreting group differences in genetic risk	2026-05-22	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.23164			False			False
2605.23169	PRAXIS: Case-distilled and code-verified AI agents for biological research	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23169			False			False
2605.23521	Population-Specific Genetic and Non-Genetic Influences on Sleep Traits and Health Outcomes	2026-05-22	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.23521			False			False
2605.23669	Geometric Origin of Exact Mean-Field Reductions: M{ö}bius Symmetry and the Lorentzian Ansatz	2026-05-22	physics.bio-ph;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23669			False			False
2605.23745	On the Design of an Analog-Dyadic Converter CRN	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23745			False			False
2605.23877	Particle Image Velocimetry of 3D printed vascular fluidic phantom devices	2026-05-22	physics.flu-dyn;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23877			False			False
2605.24135	Using timescale as a state coordinate reveals the metastable geometry of behavior	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24135			False			False
2605.24170	Learning dynamical systems with biochemically informed neural ordinary differential equations	2026-05-22	cs.LG;math.DS;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24170			False			False
2605.24179	7 Tesla Quantitative MRI and Machine Learning for Exploratory Motor Subtype Stratification and Diagnosis in Parkinson's Disease	2026-05-22	eess.IV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24179			False			False
2605.24135	Using timescale as a state coordinate reveals the metastable geometry of behavior	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24135			False			False
2605.24170	Learning dynamical systems with biochemically informed neural ordinary differential equations	2026-05-22	cs.LG;math.DS;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24170			False			False
2605.24179	7 Tesla Quantitative MRI and Machine Learning for Exploratory Motor Subtype Stratification and Diagnosis in Parkinson's Disease	2026-05-22	eess.IV;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.24179			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23122	Beyond Neural Activity Prediction: Probing Latent Representations in Mouse V1 Digital Twins	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23122			False			False
2605.23122	Beyond Neural Activity Prediction: Probing Latent Representations in Mouse V1 Digital Twins	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23122			False			False
2606.05196	Uniform sampling of canalizing Boolean functions reveals hidden biases in Boolean network analysis	2026-05-22	math.CO;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2606.05196			False			False
2606.05198	An accurate nucleic acid-small molecule docking framework via geometric deep learning with large-scale pretraining	2026-05-22	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2606.05198			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2606.05196	Uniform sampling of canalizing Boolean functions reveals hidden biases in Boolean network analysis	2026-05-22	math.CO;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2606.05196			False			False
2606.05198	An accurate nucleic acid-small molecule docking framework via geometric deep learning with large-scale pretraining	2026-05-22	cs.LG;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2606.05198			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23169	PRAXIS: Case-distilled and code-verified AI agents for biological research	2026-05-22	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.23169			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23111	Contextual Role Modulates Object Representational Geometry in the Human Brain	2026-05-22	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23111			False			False
2605.23126	Asymptotic Counting of Binary Phylogenetic Networks	2026-05-22	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.23126			False			False
2605.23126	Asymptotic Counting of Binary Phylogenetic Networks	2026-05-22	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.23126			False			False
2606.05196	Correcting hidden sampling biases in null models of canalizing Boolean networks	2026-05-22	math.CO;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2606.05196			False			False
2605.21859	PhylaFlow: Hybrid Flow Matching in Billera-Holmes-Vogtmann Tree Space for Phylogenetic Inference	2026-05-21	cs.LG;q-bio.PE;q-bio.QM	q-bio.PE	https://arxiv.org/abs/2605.21859			False			False
2605.21945	A Characterization of Level-k Realizability for Clustering Systems	2026-05-21	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2605.21945			False			False
2605.22009	SDFStent: Real-time interactive virtual stenting via SDF deformation fields	2026-05-21	cs.CE;physics.med-ph;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22009			False			False
2605.22075	Can Breath Biomarkers Causally Influence Blood Glucose? Investigating VOC-Mediated Modulation in Diabetes	2026-05-21	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22075			False			False
2605.22133	Atom-level Protein Representation Learning Improves Protein Structure Prediction	2026-05-21	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.22133			False			False
2605.22352	Spatiotemporal dynamics and ecological risk factors of highly pathogenic avian influenza A(H5N1) in Canadian wildlife: A One Health surveillance analysis	2026-05-21	math.ST;q-bio.PE;stat.AP;stat.CO;stat.ME;stat.TH	q-bio.PE	https://arxiv.org/abs/2605.22352			False			False
2605.22401	Cross-Species RSA Reveals Conserved Early Visual Alignment but Divergent Higher-Area Rankings Across Human fMRI and Macaque Electrophysiology	2026-05-21	cs.LG;cs.NE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22401			False			False
2605.22523	Learning sequence timing and control of replay speed in networks of spiking neurons	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22523			False			False
2605.22588	Changes in behaviour when adherers to an intervention experience a different epidemic than non-adherers	2026-05-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.22588			False			False
2605.22598	Efficient coding under constraint drives neural systems towards criticality and sloppiness	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22598			False			False
2605.22665	Fitness Inference in Presence of Migrations between Coupled Evolving Populations	2026-05-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.22665			False			False
2605.22755	Assessing global drivers of forest transpiration using clustered machine learning models	2026-05-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22755			False			False
2605.21859	PhylaFlow: Hybrid Flow Matching in Billera-Holmes-Vogtmann Tree Space for Phylogenetic Inference	2026-05-21	cs.LG;q-bio.PE;q-bio.QM	q-bio.PE	https://arxiv.org/abs/2605.21859			False			False
2605.21945	A Characterization of Level-k Realizability for Clustering Systems	2026-05-21	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2605.21945			False			False
2605.22009	SDFStent: Real-time interactive virtual stenting via SDF deformation fields	2026-05-21	cs.CE;physics.med-ph;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22009			False			False
2605.22075	Can Breath Biomarkers Causally Influence Blood Glucose? Investigating VOC-Mediated Modulation in Diabetes	2026-05-21	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22075			False			False
2605.22133	Atom-level Protein Representation Learning Improves Protein Structure Prediction	2026-05-21	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.22133			False			False
2605.22352	Spatiotemporal dynamics and ecological risk factors of highly pathogenic avian influenza A(H5N1) in Canadian wildlife: A One Health surveillance analysis	2026-05-21	math.ST;q-bio.PE;stat.AP;stat.CO;stat.ME;stat.TH	q-bio.PE	https://arxiv.org/abs/2605.22352			False			False
2605.22401	Cross-Species RSA Reveals Conserved Early Visual Alignment but Divergent Higher-Area Rankings Across Human fMRI and Macaque Electrophysiology	2026-05-21	cs.LG;cs.NE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22401			False			False
2605.22523	Learning sequence timing and control of replay speed in networks of spiking neurons	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22523			False			False
2605.22588	Changes in behaviour when adherers to an intervention experience a different epidemic than non-adherers	2026-05-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.22588			False			False
2605.22598	Efficient coding under constraint drives neural systems towards criticality and sloppiness	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22598			False			False
2605.22665	Fitness Inference in Presence of Migrations between Coupled Evolving Populations	2026-05-21	q-bio.PE	q-bio.PE	https://arxiv.org/abs/2605.22665			False			False
2605.22755	Assessing global drivers of forest transpiration using clustered machine learning models	2026-05-21	q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22755			False			False
2605.22133	Atom-level Protein Representation Learning Improves Protein Structure Prediction	2026-05-21	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.22133			False			False
2605.22899	ROI Extraction in Thermographic Breast Images Using Genetic Algorithms	2026-05-21	eess.IV;q-bio.TO	q-bio.TO	https://arxiv.org/abs/2605.22899			False			False
2605.22954	FederatedRSF : Federated Random Survival Forests for Partially Overlapping Medical Data	2026-05-21	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22954			False			False
2605.22962	GazeBehavior Annotation Toolkit (GBAT): AI-powered toolkit for automatic annotation of egocentric eye-tracking and video data of child-caregiver interaction	2026-05-21	cs.CE;cs.CV;cs.HC;cs.SE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22962			False			False
2605.22968	Uncertainty-aware classification and triage of structural heart disease using electrocardiography and echocardiography metrics	2026-05-21	cs.LG;q-bio.QM;stat.ML	q-bio.QM	https://arxiv.org/abs/2605.22968			False			False
2605.22988	Active Sensing Subserves Task-Level Control	2026-05-21	cs.LG;cs.RO;cs.SY;eess.SY;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22988			False			False
2605.23012	Integrating Cognitive Load and Embodied Cognition Theories Through Representations as Multi-Scale Attractors	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23012			False			False
2605.23032	Brain-LLM Alignment Tracks Training Data, Not Typology	2026-05-21	cs.AI;cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23032			False			False
2605.23035	Sparse Autoencoders Map Brain-LLM Alignment onto Cortical Semantic Topography	2026-05-21	cs.AI;cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23035			False			False
2605.22133	Atom-level Protein Representation Learning Improves Protein Structure Prediction	2026-05-21	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.22133			False			False
2605.22899	ROI Extraction in Thermographic Breast Images Using Genetic Algorithms	2026-05-21	eess.IV;q-bio.TO	q-bio.TO	https://arxiv.org/abs/2605.22899			False			False
2605.22954	FederatedRSF : Federated Random Survival Forests for Partially Overlapping Medical Data	2026-05-21	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.22954			False			False
2605.22962	GazeBehavior Annotation Toolkit (GBAT): AI-powered toolkit for automatic annotation of egocentric eye-tracking and video data of child-caregiver interaction	2026-05-21	cs.CE;cs.CV;cs.HC;cs.SE;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22962			False			False
2605.22968	Uncertainty-aware classification and triage of structural heart disease using electrocardiography and echocardiography metrics	2026-05-21	cs.LG;q-bio.QM;stat.ML	q-bio.QM	https://arxiv.org/abs/2605.22968			False			False
2605.22988	Active Sensing Subserves Task-Level Control	2026-05-21	cs.LG;cs.RO;cs.SY;eess.SY;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22988			False			False
2605.23012	Integrating Cognitive Load and Embodied Cognition Theories Through Representations as Multi-Scale Attractors	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23012			False			False
2605.23032	Brain-LLM Alignment Tracks Training Data, Not Typology	2026-05-21	cs.AI;cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23032			False			False
2605.23035	Sparse Autoencoders Map Brain-LLM Alignment onto Cortical Semantic Topography	2026-05-21	cs.AI;cs.CL;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.23035			False			False
2605.24034	WTKO-CNN: Deep Learning Reveals Sequence Motifs Distinguishing Wild-Type and Knockout ATAC-seq Peaks	2026-05-21	cs.AI;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.24034			False			False
2605.24034	WTKO-CNN: Deep Learning Reveals Sequence Motifs Distinguishing Wild-Type and Knockout ATAC-seq Peaks	2026-05-21	cs.AI;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.24034			False			False
2605.22133	Atom-level Protein Representation Learning Improves Protein Structure Prediction	2026-05-21	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.22133			False			False
2605.22133	Atom-level Protein Representation Learning Improves Protein Structure Prediction	2026-05-21	cs.AI;q-bio.BM	q-bio.BM	https://arxiv.org/abs/2605.22133			False			False
2605.28862	Molecular Lead Optimization via Agentic Tool Planning	2026-05-21	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.28862			False			False
2605.28862	Molecular Lead Optimization via Agentic Tool Planning	2026-05-21	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.28862			False			False
2606.02591	The vulnerable male brain: Men's spatial abilities are condition-dependent, sexually selected traits	2026-05-21	q-bio.NC;q-bio.PE	q-bio.NC	https://arxiv.org/abs/2606.02591			False			False
2605.22598	Efficient coding under constraint drives neural systems towards criticality and sloppiness	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22598			False			False
2605.22598	Efficient coding under constraint drives neural systems towards criticality and sloppiness	2026-05-21	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.22598			False			False
2605.21945	Minimum Network Level Forced by Hardwired Cluster Data	2026-05-21	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2605.21945			False			False
2605.21945	Minimum Network Level Forced by Hardwired Cluster Data	2026-05-21	q-bio.MN	q-bio.MN	https://arxiv.org/abs/2605.21945			False			False
2605.20692	Inferring infectiousness: a joint model of the within-host viral kinetics of SARS-CoV-2	2026-05-20	q-bio.PE;q-bio.QM;stat.AP;stat.ME	q-bio.PE	https://arxiv.org/abs/2605.20692			False			False
2605.20747	Multi-Modal Machine Learning for Population- and Subject-Specific lncRNA-Type 2 Diabetes Association Analysis	2026-05-20	q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.20747			False			False
2605.20885	Training distribution determines the ceiling of drug-blind cancer sensitivity prediction	2026-05-20	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.20885			False			False
2605.20989	Modeling Temporal scRNA-seq Data with Latent Gaussian Process and Optimal Transport	2026-05-20	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.20989			False			False
2605.21129	How hate spreads online and why it returns: Re-entrant phases driven by collective behavior	2026-05-20	econ.GN;physics.AO;physics.soc-ph;q-bio.PE;q-fin.EC	q-bio.PE	https://arxiv.org/abs/2605.21129			False			False
2605.21324	Stimulus symmetries can confound representational similarity analyses	2026-05-20	cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.21324			False			False
2605.21356	A simple model of co-emergence of grid and place fields	2026-05-20	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.21356			False			False
2605.21420	HiRes: Inspectable Precedent Memory for Reaction Condition Recommendation	2026-05-20	cs.AI;cs.LG;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2605.21420			False			False
2605.21454	ProtoPathway: Biologically Structured Prototype-Pathway Fusion for Multimodal Cancer Survival Prediction	2026-05-20	cs.CV;q-bio.QM;q-bio.TO	q-bio.QM	https://arxiv.org/abs/2605.21454			False			False
2605.20692	Inferring infectiousness: a joint model of the within-host viral kinetics of SARS-CoV-2	2026-05-20	q-bio.PE;q-bio.QM;stat.AP;stat.ME	q-bio.PE	https://arxiv.org/abs/2605.20692			False			False
2605.20885	Training distribution determines the ceiling of drug-blind cancer sensitivity prediction	2026-05-20	cs.LG;q-bio.QM	q-bio.QM	https://arxiv.org/abs/2605.20885			False			False
2605.20989	Modeling Temporal scRNA-seq Data with Latent Gaussian Process and Optimal Transport	2026-05-20	cs.LG;q-bio.GN	q-bio.GN	https://arxiv.org/abs/2605.20989			False			False
2605.21129	How hate spreads online and why it returns: Re-entrant phases driven by collective behavior	2026-05-20	econ.GN;physics.AO;physics.soc-ph;q-bio.PE;q-fin.EC	q-bio.PE	https://arxiv.org/abs/2605.21129			False			False
2605.21324	Stimulus symmetries can confound representational similarity analyses	2026-05-20	cs.LG;q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.21324			False			False
2605.21356	A simple model of co-emergence of grid and place fields	2026-05-20	q-bio.NC	q-bio.NC	https://arxiv.org/abs/2605.21356			False			False
2605.21420	HiRes: Inspectable Precedent Memory for Reaction Condition Recommendation	2026-05-20	cs.AI;cs.LG;q-bio.MN	q-bio.MN	https://arxiv.org/abs/2605.21420			False			False
2605.21454	ProtoPathway: Biologically Structured Prototype-Pathway Fusion for Multimodal Cancer Survival Prediction	2026-05-20	cs.CV;q-bio.QM;q-bio.TO	q-bio.QM	https://arxiv.org/abs/2605.21454			False			False
